"Index","3M","American Express","Apple","Boeing","Caterpillar","Chevron","Cisco Systems","Coca-Cola","DuPont","ExxonMobil","General Electric","Goldman Sachs","The Home Depot","Intel","IBM","Johnson & Johnson","JPMorgan Chase","McDonald's","Merck","Microsoft","Nike","Pfizer","Procter & Gamble","Travelers","UnitedHealth Group","United Technologies","Verizon","Visa","Wal-Mart","Walt Disney"
2010-07-15,73.87763,40.7266,33.88312,57.71952,58.95642,62.28887,21.5162,23.04769,31.93806,52.34354,12.96953,136.49336,25.27665,18.29581,119.10631,51.64494,35.90994,61.31028,30.38263,22.41208,33.09493,12.45659,54.02486,44.50442,28.78913,61.07173,21.38741,18.14472,44.81214,31.82203
2010-07-16,72.00089,38.80421,33.67426,55.50471,57.05575,60.97555,20.46378,22.83837,30.91557,51.18663,12.37421,137.38626,24.17961,17.87903,116.6553,50.94217,34.61413,60.11553,29.89971,21.86737,32.30328,12.1969,53.38755,43.90277,28.28569,59.17192,21.29962,17.22158,44.15432,30.86877
2010-07-19,72.24105,38.99176,33.09214,56.65246,57.82316,61.40195,20.44579,22.79476,30.97571,51.6017,12.43374,136.9257,24.14393,18.36385,118.25893,51.05359,34.64963,60.08975,29.80812,22.16608,32.13932,12.33931,53.27559,43.9824,28.73319,59.49453,21.32356,17.16614,44.02098,31.13045
2010-07-20,73.10381,39.44188,33.94242,57.28014,59.27766,62.34003,20.73363,23.21777,31.62874,52.06093,12.70589,139.96162,24.91097,18.41489,115.30679,50.20512,35.17328,60.91489,29.69155,22.38572,32.7155,12.18852,53.45645,44.54866,28.74251,60.52509,21.28366,17.73979,45.22995,31.21456
2010-07-21,73.20165,38.58853,34.25908,56.65246,59.67029,61.54692,20.29287,23.58409,31.41393,51.37209,12.62084,138.157,24.50069,18.08316,114.1405,48.95385,34.09935,60.26165,29.30021,22.06944,32.6265,12.14664,53.04156,44.12397,28.62132,60.06805,21.16396,17.44092,44.7588,30.66317
2010-07-22,75.38081,40.50154,34.90319,59.71912,60.67863,62.62999,20.93152,23.66259,32.41924,52.44068,12.93551,137.74344,25.16962,18.52546,116.14505,48.86814,34.92477,61.37045,29.29189,22.702,33.52121,12.40632,53.26723,43.61079,28.901,62.3084,21.54701,17.94708,45.21217,31.39213
2010-07-23,76.64382,42.00195,35.02716,60.91171,61.84758,62.69821,21.00348,23.87627,32.94338,52.74095,13.36074,138.52356,25.19638,18.44891,116.97421,49.39094,35.35079,60.08115,29.03377,22.67565,34.07396,12.21365,53.73594,44.36286,28.82642,63.53611,22.36101,18.21944,45.93222,31.89679
2010-07-26,77.66669,42.60211,34.93822,61.73666,62.45436,63.6363,21.23735,23.95913,33.50189,53.33265,13.72644,139.29428,25.85639,18.46592,117.00154,49.48521,35.79456,60.91489,29.36682,22.93043,34.29881,12.58224,54.2654,44.63714,29.33918,64.15443,22.5685,18.33755,45.45219,32.14913
2010-07-27,77.20418,41.77689,35.58502,61.53042,61.73158,64.21621,20.95851,24.0071,34.69624,53.70357,13.76046,138.38257,25.49071,18.35535,117.202,49.79374,36.11407,60.51091,29.29189,22.98314,34.51429,12.79167,54.75146,44.75216,28.6959,63.70637,22.81589,18.46529,45.30107,32.03698
2010-07-28,77.10634,41.80502,35.1646,60.36473,62.21344,64.43793,21.03946,23.93297,34.60172,53.79188,13.6499,138.35437,25.04476,18.1427,117.01975,49.56234,35.78568,59.96941,28.92553,22.79865,34.24728,12.56549,54.42163,44.49557,28.27637,63.72429,23.07126,18.12062,45.45219,31.81268
2010-07-29,76.79502,41.78627,34.78056,60.27506,61.92789,64.83022,20.87755,23.98094,34.80794,53.28849,13.73495,143.41107,25.018,17.88753,116.64619,49.56234,35.68805,59.63419,29.19197,22.86893,34.44402,12.64088,53.52762,44.69907,28.37892,63.76014,23.04732,17.34933,45.38997,31.50427
2010-07-30,76.08347,41.86128,34.66468,61.10001,62.24021,64.99226,20.75162,24.03327,34.94542,52.70562,13.70943,141.75685,25.42828,17.52179,116.99242,49.78517,35.75018,59.93503,28.69239,22.67565,34.49555,12.56549,53.08496,44.63714,28.38824,63.71533,23.19097,17.67953,45.50553,31.48558
2010-08-02,77.74674,42.1895,35.28453,62.48987,63.40024,66.34822,21.40826,24.60019,35.7617,54.70151,13.95607,143.56146,25.97234,17.9896,119.14275,50.3251,36.95724,60.38198,29.2003,23.1325,34.81409,12.96758,53.86613,44.99105,29.31121,65.0685,23.58999,17.40958,45.7011,32.22389
2010-08-03,77.56885,41.82377,35.29531,62.35537,62.79346,67.08163,21.42625,24.58711,35.59844,55.39036,13.94756,143.98442,25.37476,17.75144,118.78739,50.86504,36.46022,60.55389,28.99214,22.98314,34.2426,13.688,52.02604,44.34516,30.22485,64.54874,23.57403,17.59517,45.59442,31.97156
2010-08-04,78.27151,41.36428,35.4368,62.47264,63.46271,67.38863,21.71409,24.66125,36.4405,55.39036,14.0156,147.01093,25.61558,17.76687,119.60744,51.19928,36.6466,60.76018,29.30021,22.60536,34.66419,13.92517,51.68753,44.84064,30.68168,65.12227,23.4623,17.46261,45.87,32.55099
2010-08-05,78.02247,40.52968,35.26432,61.98549,64.21227,67.43128,21.74108,24.58275,36.50064,55.38153,14.04962,146.55037,25.60666,17.71544,120.11769,51.21642,36.62885,60.55389,29.2003,22.28908,34.6923,13.71342,51.9566,44.83179,31.15714,65.59721,23.58201,17.23363,45.88778,32.69117
2010-08-06,77.64001,40.79225,35.04736,61.97647,63.85533,67.14133,21.65113,24.74847,36.19991,54.72801,13.99009,145.85483,25.5799,17.6983,119.16539,51.38783,35.89219,61.66268,29.12536,22.44722,34.64545,13.75577,52.09547,44.47788,31.18511,65.17604,23.58201,17.38789,46.0389,32.70987
2010-08-09,78.29819,41.02668,35.27106,62.23809,64.31042,67.6189,22.28078,24.90546,36.4405,55.15191,13.93055,146.06161,25.59774,17.6983,120.86854,51.46496,35.34191,62.67693,29.44176,22.49994,34.7204,13.90823,52.40794,44.77871,31.22241,65.73164,23.8294,18.01457,46.27892,32.8594
2010-08-10,77.4799,41.34552,34.95574,61.9043,63.7304,67.40569,21.86701,24.84877,36.23428,54.69268,13.81999,144.65175,25.18746,16.98694,120.72203,50.9336,34.76501,62.60817,29.78314,22.02551,34.62203,14.03529,52.75513,43.70812,31.07324,65.76749,23.95709,18.14231,46.42115,32.98089
2010-08-11,74.80266,40.28586,33.71333,59.17986,61.31218,65.77683,21.34529,24.43884,35.14101,53.71428,13.35224,140.28119,24.71475,16.65269,118.88154,50.13656,33.52245,61.51656,29.05042,21.84101,33.76479,13.55248,52.31247,43.31882,29.82397,63.86767,23.58999,17.74757,45.61911,31.98091
2010-08-12,74.72261,39.52628,33.92894,58.36794,60.23246,65.72567,19.21346,24.28621,35.37528,53.57196,13.18215,140.44096,24.62556,16.66983,117.48056,50.1537,33.55796,61.93773,29.17532,21.51595,33.50247,13.72189,52.06944,43.91162,29.95449,63.24934,24.1965,17.61962,45.09156,31.76595
2010-08-13,74.72261,39.13242,33.56645,58.49424,60.68755,66.0071,19.21346,24.30365,34.98483,53.28734,13.08009,139.18149,24.35799,16.41271,117.08682,49.8366,33.28282,61.79161,29.14201,21.43688,33.06214,13.62024,51.92188,44.36286,29.86126,63.35688,23.96507,17.43613,45.06474,31.47624
2010-08-16,74.20673,38.95425,33.36972,58.09731,61.11587,66.27146,19.70819,24.36906,35.04556,53.26066,13.14813,138.88072,24.42042,16.68697,116.99525,49.71661,33.45145,61.70566,29.11704,21.52473,33.28699,13.57789,51.87848,44.15936,29.74006,63.04323,23.9092,17.5834,45.07368,31.45755
2010-08-17,74.79376,39.1418,33.95319,59.53169,62.23128,66.94287,19.83412,24.47373,35.93927,54.09674,13.25018,139.66084,25.2499,16.7384,117.6179,50.75362,33.26506,62.93479,29.59163,21.82504,33.59147,13.78118,52.32983,44.15936,30.15959,63.18661,24.07679,17.71136,45.61911,31.551
2010-08-18,74.83405,39.09491,34.10142,59.54071,62.24021,66.31451,20.15795,24.35162,35.93927,53.50081,13.35224,140.23419,25.74045,16.78982,118.47864,50.86504,33.62896,62.96058,29.45008,21.92219,33.83974,13.63718,52.72909,44.30977,30.33673,63.04687,24.06083,17.59547,45.47604,31.69119
2010-08-19,73.22298,38.41035,33.67156,58.29578,61.82973,65.28156,19.98704,24.1074,35.2191,52.73588,12.96953,138.21339,25.16962,16.19845,118.02995,50.3251,32.90117,62.71991,28.90055,21.58656,33.41815,13.57789,52.24303,44.09742,29.63751,61.76664,23.63787,17.29368,44.76073,31.0183
2010-08-20,72.19369,38.2228,33.63923,58.27773,61.44603,64.60155,19.99603,24.11613,35.00218,52.38009,12.78243,139.33188,25.12503,16.20702,116.74802,50.34225,32.9633,62.81446,28.67574,21.40108,33.38068,13.48472,52.06075,44.31862,29.4697,61.41502,23.43836,16.92429,44.90379,30.88746
